key,message_id,status,timestamp
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRjg5Q0VBNUJFOUZDQTVDNkMwAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRjg5Q0VBNUJFOUZDQTVDNkMwAA==,read,2026-09-16T16:29:02.366239
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNzQ0QkUxRkIyMEIxMThFREI5AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNzQ0QkUxRkIyMEIxMThFREI5AA==,read,2026-09-16T16:29:31.280768
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSOTVDRkY3QkFCOUY3MTc2NzgxAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSOTVDRkY3QkFCOUY3MTc2NzgxAA==,read,2026-09-16T16:31:27.873036
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQTNEOTRCQjUyQzQ3MDdGQzU4AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSQTNEOTRCQjUyQzQ3MDdGQzU4AA==,read,2026-09-16T16:32:11.186155
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNTg5RTRDODQ4NzdEQjk2NEI5AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNTg5RTRDODQ4NzdEQjk2NEI5AA==,read,2026-09-16T16:32:40.774304
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRjA3RTUwRjE4QzZCQzNFNzM3AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRjA3RTUwRjE4QzZCQzNFNzM3AA==,read,2026-09-16T16:33:08.485781
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRkJBRTkwN0UzRDQzRUM4RDRFAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRkJBRTkwN0UzRDQzRUM4RDRFAA==,read,2026-09-16T16:34:23.754711
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSODNBRDBENDkzODBCOTU0RUVGAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSODNBRDBENDkzODBCOTU0RUVGAA==,read,2026-09-16T16:35:24.053039
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTExREFBOURCNDE4N0Y1OTk2AA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSRTExREFBOURCNDE4N0Y1OTk2AA==,read,2026-09-16T16:35:54.468546
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUVBN0ExNzZEQTRFREM5OUQ1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUVBN0ExNzZEQTRFREM5OUQ1AA==,read,2026-09-16T16:47:46.647803
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMENCRTkwNTYyQTA4OEQzMkM5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMENCRTkwNTYyQTA4OEQzMkM5AA==,read,2026-09-16T16:48:33.542571
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREFGQTlGRTMxOTQ1RkU4NTZEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSREFGQTlGRTMxOTQ1RkU4NTZEAA==,read,2026-09-16T16:49:03.258735
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzYyMkU1MzM0OUM4MEU1M0Q4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzYyMkU1MzM0OUM4MEU1M0Q4AA==,read,2026-09-16T16:50:10.687326
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjY3QUUwQjQ5NTNFNDUwMkRDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjY3QUUwQjQ5NTNFNDUwMkRDAA==,read,2026-09-16T16:50:41.914023
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTgyNTcxNzdDNzIxNjY2RDA2AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTgyNTcxNzdDNzIxNjY2RDA2AA==,read,2026-09-16T16:51:56.024407
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkM0OTRBM0UwRjQxMTREQkY1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkM0OTRBM0UwRjQxMTREQkY1AA==,read,2026-09-16T16:52:37.762603
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjIxNjNGOENGM0Q1QTA0MjQ5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjIxNjNGOENGM0Q1QTA0MjQ5AA==,read,2026-09-16T16:53:34.885586
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSN0E3QTUyNTdFMEYzMzY3N0JDAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSN0E3QTUyNTdFMEYzMzY3N0JDAA==,read,2026-09-16T16:53:59.712868
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTRCMThDNjI4QkM3REYzNUVDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTRCMThDNjI4QkM3REYzNUVDAA==,read,2026-09-16T16:54:26.064361
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTNBMzFEQkEwMERFMTk0RDRCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTNBMzFEQkEwMERFMTk0RDRCAA==,read,2026-09-16T16:54:47.021443
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzQxQzU4MkM0NjkzRUIxRDU5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzQxQzU4MkM0NjkzRUIxRDU5AA==,read,2026-09-16T16:55:26.104444
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUI5NEZGQjQ2MjE1NzU0OTREAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUI5NEZGQjQ2MjE1NzU0OTREAA==,read,2026-09-16T16:56:13.829107
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTNBRDdEODkxRkY5QTJFOTE1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTNBRDdEODkxRkY5QTJFOTE1AA==,read,2026-09-16T16:56:42.740524
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDg0NDM5QzE5N0MxMEQwMzM1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDg0NDM5QzE5N0MxMEQwMzM1AA==,read,2026-09-16T16:58:30.743924
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTNGQUYxMUZCRTM1MDE1MkRBAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTNGQUYxMUZCRTM1MDE1MkRBAA==,read,2026-09-16T16:59:01.638939
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDlFNzQzMkFFMUMzREQyNUNEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDlFNzQzMkFFMUMzREQyNUNEAA==,read,2026-09-16T16:59:32.950988
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkE4QzVBMDVGMDkxM0MxQ0QwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkE4QzVBMDVGMDkxM0MxQ0QwAA==,read,2026-09-16T17:01:33.538834
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUFDQTBGNEE5NzlGRTQ4MUNGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUFDQTBGNEE5NzlGRTQ4MUNGAA==,read,2026-09-16T17:02:10.584274
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkMwN0I2N0EwQ0E4OTY3Rjg5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkMwN0I2N0EwQ0E4OTY3Rjg5AA==,read,2026-09-16T17:02:22.792483
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEQ1QzgxODg1MjhFM0ZFOUY5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEQ1QzgxODg1MjhFM0ZFOUY5AA==,read,2026-09-16T17:03:02.908533
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNURBNUJBOEU0OTNCQTExNEI5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNURBNUJBOEU0OTNCQTExNEI5AA==,read,2026-09-16T17:03:13.220569
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRThBRTNERDIwNzVBQkZDQ0ZCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRThBRTNERDIwNzVBQkZDQ0ZCAA==,read,2026-09-16T17:03:55.066691
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQURDNUYxNEIwNzYxMzZCNjk0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQURDNUYxNEIwNzYxMzZCNjk0AA==,read,2026-09-16T17:04:10.767706
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTE3MDQwNzcyRjJGNjRFMUQzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTE3MDQwNzcyRjJGNjRFMUQzAA==,read,2026-09-16T17:05:02.501981
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDY0NkVDN0MxMzY3REVERTZEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDY0NkVDN0MxMzY3REVERTZEAA==,read,2026-09-16T17:05:30.328798
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkM5MzIzMjIzMTM1RDZCM0NDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRkM5MzIzMjIzMTM1RDZCM0NDAA==,read,2026-09-16T17:05:47.120217
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUEwQTgwODdFMjZFODExNjIwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUEwQTgwODdFMjZFODExNjIwAA==,read,2026-09-16T17:05:59.261348
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjY3RjM5RUQ4M0EyODcxOEU1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNjY3RjM5RUQ4M0EyODcxOEU1AA==,read,2026-09-16T17:06:24.270172
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTY3MTY0MUI4NTM4RENGMDhGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTY3MTY0MUI4NTM4RENGMDhGAA==,read,2026-09-16T17:07:41.265921
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNkNCNkUyQTkzOEQxMEU3MTcwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNkNCNkUyQTkzOEQxMEU3MTcwAA==,read,2026-09-16T17:07:50.561762
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOUMxRTk1MjI3M0Y3Nzg5RjkwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOUMxRTk1MjI3M0Y3Nzg5RjkwAA==,read,2026-09-16T17:11:32.735927
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0FENTA0RENEQ0Q4OEY3MEJDAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0FENTA0RENEQ0Q4OEY3MEJDAA==,delivered,2026-09-16T17:15:38.720119
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjA2MTRBNzZGQTk5M0REMTIxAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjA2MTRBNzZGQTk5M0REMTIxAA==,delivered,2026-09-16T17:17:27.796784
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjA2MTRBNzZGQTk5M0REMTIxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjA2MTRBNzZGQTk5M0REMTIxAA==,read,2026-09-16T17:21:36.287823
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0FENTA0RENEQ0Q4OEY3MEJDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0FENTA0RENEQ0Q4OEY3MEJDAA==,read,2026-09-16T17:22:01.805608
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0UzRjZERjE5MTRDMjM1MjhEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0UzRjZERjE5MTRDMjM1MjhEAA==,read,2026-09-16T17:22:19.532992
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBDODdDQUUzOEM4RDU0Mzg0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSODBDODdDQUUzOEM4RDU0Mzg0AA==,read,2026-09-16T17:24:10.310510
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0JFMTUzNDMyRTc1Qzk5RjY2AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0JFMTUzNDMyRTc1Qzk5RjY2AA==,read,2026-09-16T17:27:10.614778
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0I3RkZBQUQ0MTYwM0NGOTFGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0I3RkZBQUQ0MTYwM0NGOTFGAA==,read,2026-09-16T17:31:20.233917
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDdCOEM4RURGNjA1RkIwQ0M0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDdCOEM4RURGNjA1RkIwQ0M0AA==,read,2026-09-16T17:36:20.426841
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQjY5MURBNTVCRUFEQzc4MDg1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQjY5MURBNTVCRUFEQzc4MDg1AA==,read,2026-09-16T17:36:49.860619
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUZFQ0E0MTZDRDY5NjE3MEY0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUZFQ0E0MTZDRDY5NjE3MEY0AA==,read,2026-09-16T17:37:40.440076
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDJCQkM2REYzMzNCQTRBREY4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDJCQkM2REYzMzNCQTRBREY4AA==,read,2026-09-16T17:38:53.613092
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTIyREY5NTkxNTU2RjFDQjk4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTIyREY5NTkxNTU2RjFDQjk4AA==,read,2026-09-16T17:39:30.523571
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTg4NDkxNEI4NkIyRTc3OTQ4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTg4NDkxNEI4NkIyRTc3OTQ4AA==,read,2026-09-16T17:40:26.357669
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjE2RkZFQzY1NTA2Mjg0NzAwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjE2RkZFQzY1NTA2Mjg0NzAwAA==,read,2026-09-16T17:40:45.623738
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTI1NUQwNDgwRTIxNkI3MEQ1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTI1NUQwNDgwRTIxNkI3MEQ1AA==,read,2026-09-16T17:42:25.156033
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkQxRTJBQzIyQTdBMkIzNzZCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkQxRTJBQzIyQTdBMkIzNzZCAA==,read,2026-09-16T17:43:44.816670
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0EzNDYxQjE3NTcyQjU0ODQ3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSN0EzNDYxQjE3NTcyQjU0ODQ3AA==,read,2026-09-16T17:44:43.256676
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTY4QzZFOUJDMkU5ODUyMDA0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTY4QzZFOUJDMkU5ODUyMDA0AA==,read,2026-09-16T17:45:20.944247
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUNDRTU0QjYyNDIzQzNBNzgwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRUNDRTU0QjYyNDIzQzNBNzgwAA==,read,2026-09-16T17:46:05.318198
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUQxRkE4N0YxNDNDNEVEQkZEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUQxRkE4N0YxNDNDNEVEQkZEAA==,read,2026-09-16T17:46:35.513682
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzUzM0VERjdGRDI0QzAwN0I3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzUzM0VERjdGRDI0QzAwN0I3AA==,read,2026-09-16T17:48:27.031314
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDNGNEQyMEU2MjYwM0FCREU3AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDNGNEQyMEU2MjYwM0FCREU3AA==,read,2026-09-16T18:01:04.555543
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzZGOTUyRDk2NzIxNzlCMThCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQzZGOTUyRDk2NzIxNzlCMThCAA==,read,2026-09-16T18:14:41.383299
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNEE3NjM4NkVBOUFFQjNFRjM0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNEE3NjM4NkVBOUFFQjNFRjM0AA==,read,2026-09-16T18:20:32.108151
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjgzNTRFN0M0OUYzNTJENzQxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjgzNTRFN0M0OUYzNTJENzQxAA==,read,2026-09-16T18:21:22.335547
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzU0MDdENEQ2NzBCODgzNTQyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNzU0MDdENEQ2NzBCODgzNTQyAA==,read,2026-09-16T18:23:27.371371
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUYyN0ZEQTUxMTFEMkY5RkMwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUYyN0ZEQTUxMTFEMkY5RkMwAA==,read,2026-09-16T18:44:05.016812
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTI3NkU4QjUxMzMyNTk0RUNEAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTI3NkU4QjUxMzMyNTk0RUNEAA==,read,2026-09-16T22:30:58.736242
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFDRDIzMzc3OTQ3NEJDMzQwAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFDRDIzMzc3OTQ3NEJDMzQwAA==,delivered,2026-09-17T03:14:21.000840
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFDRDIzMzc3OTQ3NEJDMzQwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFDRDIzMzc3OTQ3NEJDMzQwAA==,read,2026-09-17T04:03:13.192704
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFDQjJBNEYyN0Y0REJFM0I4AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFDQjJBNEYyN0Y0REJFM0I4AA==,delivered,2026-09-17T04:22:33.044307
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFDQjJBNEYyN0Y0REJFM0I4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNTFDQjJBNEYyN0Y0REJFM0I4AA==,read,2026-09-17T04:23:01.352356
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAzNTgxOTM1NUYxRDk0N0VDAA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAzNTgxOTM1NUYxRDk0N0VDAA==,delivered,2026-09-17T04:41:32.063459
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAzNTgxOTM1NUYxRDk0N0VDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAzNTgxOTM1NUYxRDk0N0VDAA==,read,2026-09-17T04:56:48.499053
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQURBQzkxOUUyRjY1RDc3MTA1AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQURBQzkxOUUyRjY1RDc3MTA1AA==,read,2026-09-17T05:04:04.819540
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTgzRjEzMjM0OURBMUZDRjUxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTgzRjEzMjM0OURBMUZDRjUxAA==,read,2026-09-17T05:22:05.663688
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOEFFM0I0REY3MTQ0M0NGMThCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOEFFM0I0REY3MTQ0M0NGMThCAA==,read,2026-09-17T05:28:22.256988
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkUyMjQ0NEM0NENEREJFRkQzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkUyMjQ0NEM0NENEREJFRkQzAA==,read,2026-09-17T05:31:39.782424
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUZGRTQ4QkZBNUIwRDdEMDNCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQUZGRTQ4QkZBNUIwRDdEMDNCAA==,read,2026-09-17T05:45:06.210251
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNjBFN0YxMUE3MDVDRDYxQTdEAA==:delivered,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNjBFN0YxMUE3MDVDRDYxQTdEAA==,delivered,2026-09-17T05:46:02.515134
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDEyOUJCMjlGMDBFRjNCNkMxAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMDEyOUJCMjlGMDBFRjNCNkMxAA==,read,2026-09-17T05:46:15.901415
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTYwRTVEMEY1MTQxQUFGNTJDAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSQTYwRTVEMEY1MTQxQUFGNTJDAA==,read,2026-09-17T05:46:37.592747
wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNjBFN0YxMUE3MDVDRDYxQTdEAA==:read,wamid.HBgMOTE5MTA4NzExNTk5FQIAERgSNjBFN0YxMUE3MDVDRDYxQTdEAA==,read,2026-09-17T05:49:57.621685
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFCMDczQTg2RTgwNEZBMTM4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSOTFCMDczQTg2RTgwNEZBMTM4AA==,read,2026-09-17T06:02:40.457531
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkQ1REUyMUIyQkRDODZDOEUyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkQ1REUyMUIyQkRDODZDOEUyAA==,read,2026-09-17T06:05:33.687476
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAyRDY4MDQyNTlCMTBEOUJFAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRDAyRDY4MDQyNTlCMTBEOUJFAA==,read,2026-09-17T06:34:39.647127
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0M5MkQ4NDQ3NjVBN0RDMzVCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0M5MkQ4NDQ3NjVBN0RDMzVCAA==,read,2026-09-17T07:15:15.515818
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTZCNDkyQkQ0MkJGMTUxMzBGAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTZCNDkyQkQ0MkJGMTUxMzBGAA==,read,2026-09-17T07:19:37.362832
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjE5NzEwRTFDRDhDODczQzI4AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRjE5NzEwRTFDRDhDODczQzI4AA==,read,2026-09-17T07:21:10.629370
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUQyOEQzRDQyRTVDOTcwQjU5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNUQyOEQzRDQyRTVDOTcwQjU5AA==,read,2026-09-17T07:24:08.130356
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkRBM0Y4OTcyNTJENDFBNzE0AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkRBM0Y4OTcyNTJENDFBNzE0AA==,read,2026-09-17T07:24:22.349652
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkRBM0Y4OTcyNTJENDFBNzE0AA==:delivered,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMkRBM0Y4OTcyNTJENDFBNzE0AA==,delivered,2026-09-17T07:24:37.516285
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTQ5NEQyRTgwQzg1OEFGQkREAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSRTQ5NEQyRTgwQzg1OEFGQkREAA==,read,2026-09-17T07:25:31.796639
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDFGREE0Mjk5NUFERUE4QkQzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSNDFGREE0Mjk5NUFERUE4QkQzAA==,read,2026-09-17T07:45:07.921998
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEU3MEYxMzVBMDY0MjdGRUIzAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMEU3MEYxMzVBMDY0MjdGRUIzAA==,read,2026-09-17T07:46:30.069033
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0QzMTkyMTk1QTAzRTA2NkMwAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSM0QzMTkyMTk1QTAzRTA2NkMwAA==,read,2026-09-17T07:46:44.597527
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUJDRTRFRDgzQzg2OEU4MDdCAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMUJDRTRFRDgzQzg2OEU4MDdCAA==,read,2026-09-17T07:47:29.466798
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjZGNzVEM0NDREY5RDc0MDk5AA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMjZGNzVEM0NDREY5RDc0MDk5AA==,read,2026-09-17T08:22:01.170980
wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTMzQ0M5QUNCRDkxOEIwNEMyAA==:read,wamid.HBgMOTE5NTM1NTA3MjU1FQIAERgSMTMzQ0M5QUNCRDkxOEIwNEMyAA==,read,2026-09-17T08:23:19.914154
